eig
0.0022868858430197376
0.011351742548449515
0.02624768935404674
0.06524762610867775
0.09521761098243604
0.10601016034348748
0.10972360082231147
0.14459241660137143
0.19641714385163994
0.21433478042144696
0.2996640961219523
0.3538860611500148
0.4138946265673719
0.48647612517427685
0.6048133369654255
0.7367245163054791
0.7934766720621884
0.818017415572576
0.8227298023175088
0.8664309890808944
0.9138611773229329
0.9319053938764869
0.9515634376690887
1.0536186188735772
1.1274193261976806
1.1473559822059127
1.149137523248893
1.151950202632724
1.177005008609498
1.251668176246503
1.2788660843724649
1.2925704462032703
1.366068452010432
1.4033673186352178
1.4584003558639567
1.500355481896163
1.5620053058375127
1.5629532526784784
1.5751491416497658
1.5905701707823505
1.6086199953427152
1.6356249969607155
1.6673861911577754
1.7209633280076637
1.9011083332362728
1.9187524961030182
1.9524287326834124
1.9846804627490824
1.9904597941011954
2.1150891099362403
2.1969543054405376
2.204170732473701
2.216971735836877
2.263722752355475
2.288416571859994
2.324703766652081
2.348983533998731
2.3739949633353348
2.38610107907497
2.4442011439765183
2.4903848439060208
2.5491224547812927
2.557425503919104
2.6334898238190663
