8.888888888888897277e-01,-2.962962962962963909e-01,-2.962962962962961133e-01,-2.962962962962961133e-01
-2.962962962962963909e-01,8.888888888888883955e-01,-2.962962962962965019e-01,-2.962962962962965574e-01
-2.962962962962959468e-01,-2.962962962962964464e-01,8.888888888888888395e-01,-2.962962962962960023e-01
-2.962962962962961688e-01,-2.962962962962965019e-01,-2.962962962962962798e-01,8.888888888888892836e-01
