9.094006338382816246e-01,-3.161143445236646032e-01,-2.966431446573099540e-01,-2.966431446573092323e-01
-3.161143445236646032e-01,9.107923628868452859e-01,-2.973390091815917291e-01,-2.973390091815911185e-01
-2.966431446573098429e-01,-2.973390091815915626e-01,8.902191265717518398e-01,-2.962369727328542091e-01
-2.966431446573092323e-01,-2.973390091815910075e-01,-2.962369727328544311e-01,8.902191265717540603e-01
